A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
568,31Jan1968,42.854,0.0,0.00,0.0,25.000,6000,58.52,58.52,58.52,58.52,58.52,58.52,58.52,58.52,58.52,58.52,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,58.52,58.52,58.52,0.00,0.0,0.00,58.52,0.0,0.0,0.0,0.00,6825,0.0,12043,12043,6825,12043,0.00,0.00,0.00,0.00,3412.4,4600.0,3412.4,4600.0,0.0,3412.4,4600.0,4600.0,3412.4,0.0,3412.4,0.0,0.0,0.0,0.0,3412.4,0.0,0.0,0.0,0.0,0.0,3412.4,7442.6,300.00,3112.4,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7442.6,3412.4,0.0,3412.4,7442.6,0.0,0.0,0.0,0.0,0.0,3412.4,7442.6,0.0,3412.4,7442.6,3412.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,111.99,111.99,111.99,111.99,0.0,0.000,0.00,5.4099,0.000,0.00,72.15,0.0,0.0,72.15,0.0,0.0,72.15,10.00,0.0,10.00,0.000,0.00,36.440,36.440,0.0,0.0,75.95,0.0,115.0,0.00,0.00,75.95,59.63,63.86,59.633,4.228,0.00,0.000,0.000,0.0000,0.000,0.0,18.54,17.727,0.8132,0.00,0.00,60.34,60.34,0.00,0.000,0.0,0.000,117.65,97.7,0.000,2.114,2.1142,0.000,88.6,0.6505,87.99,0.00,0.0,0.49,0.4879,0.000,10.1,10.083,0.00,0.0,0.0,0.000,0.976,0.9758,0.000,0.00,79.2,79.2,78.72,0.4879,0.00,0.0,10.083,10.083,1.5,1.4637,0.0
569,29Feb1968,45.810,0.0,0.00,0.0,25.000,8284,6.90,6.90,6.90,6.90,6.90,124.33,124.33,124.33,124.33,6.90,6.90,6.90,6.90,6.90,6.90,0.0,0.0,0.0,0.0,0.0,6.90,6.90,0.00,6.90,0.0,0.000,0.00,6.90,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.33,124.33,0.0,0.00,124.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,4698,67.7,12015,12015,4698,12015,0.00,0.00,0.00,124.33,2349.1,4600.0,2349.1,4600.0,0.0,2349.1,4600.0,4600.0,2349.1,0.0,2349.1,0.0,0.0,0.0,0.0,2349.1,0.0,0.0,0.0,0.0,0.0,2349.1,7414.8,300.00,2049.1,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7414.8,2349.1,0.0,2349.1,7414.8,0.0,0.0,0.0,0.0,0.0,2349.1,7414.8,0.0,2349.1,7414.8,2349.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,124.33,124.33,124.33,124.33,0.0,0.090,0.00,5.8146,0.174,0.00,70.03,0.0,0.0,70.03,0.0,0.0,70.03,10.09,0.0,10.00,0.090,0.00,39.766,39.766,0.0,0.0,73.71,0.0,161.6,26.51,0.00,73.71,100.77,88.10,63.745,5.389,18.97,0.000,0.000,0.0000,0.000,0.0,35.34,22.601,1.0431,2.21,9.48,62.09,52.16,9.93,0.000,0.0,0.000,135.48,249.2,2.682,3.951,1.7385,2.213,180.9,0.6954,89.36,15.49,75.3,2.73,0.5216,2.213,28.2,10.779,0.00,0.0,17.5,0.000,1.043,1.0431,0.000,14.22,107.6,106.7,76.32,0.5216,10.67,19.2,10.779,10.779,56.9,1.3908,55.5
570,31Mar1968,42.854,22.9,47.50,0.0,25.000,13226,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,7324,108.8,11858,11858,7324,11858,53.28,4.98,0.00,0.00,3662.2,4600.0,3662.2,4600.0,0.0,3662.2,4600.0,4600.0,3662.2,0.0,3662.2,0.0,0.0,0.0,0.0,3662.2,0.0,0.0,0.0,0.0,0.0,3662.2,7258.2,300.00,3362.2,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7258.2,3662.2,0.0,3662.2,7258.2,0.0,0.0,0.0,0.0,0.0,3662.2,7258.2,0.0,3662.2,7258.2,3662.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,8.17,126.76,126.76,126.76,126.76,0.0,3.298,0.00,4.6619,6.343,0.00,81.11,0.0,0.0,81.11,0.0,0.0,81.11,13.30,0.0,10.00,3.298,0.00,39.480,39.480,0.0,0.0,85.38,0.0,210.2,1.09,0.00,85.38,63.84,89.07,59.633,5.042,24.40,0.000,0.000,0.0000,0.000,0.0,32.17,21.630,0.9758,4.14,5.42,192.90,42.77,150.12,4.140,0.0,4.140,279.57,658.6,2.509,3.534,1.4637,2.070,766.6,0.8132,106.53,60.03,599.2,23.09,0.3253,22.769,308.8,31.063,0.00,0.0,277.7,19.355,16.618,0.6505,15.968,100.00,427.9,426.3,52.69,0.3253,53.89,319.4,31.063,31.063,639.7,0.9758,638.7
571,30Apr1968,14.290,355.8,150.93,0.0,25.000,7550,0.00,0.00,0.00,0.00,0.00,184.25,184.25,184.25,184.25,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.25,184.25,0.0,0.00,184.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,1896,407.3,4397,4397,1896,4397,339.98,83.55,214.69,184.25,947.9,2570.9,947.9,2570.9,0.0,947.9,2570.9,2570.9,947.9,0.0,947.9,0.0,0.0,0.0,0.0,947.9,0.0,0.0,0.0,0.0,0.0,947.9,1826.0,300.00,647.9,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826.0,947.9,0.0,947.9,1826.0,0.0,0.0,0.0,0.0,0.0,947.9,1826.0,0.0,947.9,1826.0,947.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,151.98,184.25,184.25,184.25,184.25,0.0,21.410,0.00,5.2420,41.174,113.11,91.96,0.0,0.0,91.96,0.0,0.0,91.96,223.22,0.0,201.81,21.410,198.92,46.410,46.410,0.0,0.0,215.86,0.0,897.7,357.33,119.06,96.80,709.46,748.94,61.620,7.899,679.42,41.019,38.882,2.5208,36.361,0.0,472.42,33.611,1.5125,98.39,338.91,520.89,77.64,443.25,36.361,0.0,36.361,606.20,1221.3,23.333,21.939,2.6889,19.250,1861.7,1.0083,128.23,553.97,1178.5,60.56,0.6722,59.889,1155.1,6.554,141.33,0.0,1007.2,55.000,46.888,1.5125,45.375,100.00,1504.5,1360.1,112.77,0.8403,156.75,1089.7,6.554,6.554,761.0,2.0167,759.0
572,31May1968,0.000,533.7,180.69,0.0,25.000,5851,0.00,0.00,0.00,0.00,0.00,225.23,225.23,225.23,225.23,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.23,225.23,0.0,0.00,225.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,1500,642.9,4439,4439,1500,4439,496.59,107.68,299.43,225.23,800.0,2219.3,800.0,2219.3,0.0,800.0,2219.3,2219.3,800.0,0.0,800.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,700.0,2219.3,300.00,400.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.3,700.0,0.0,700.0,2219.3,0.0,0.0,0.0,0.0,0.0,700.0,2219.3,0.0,700.0,2219.3,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,204.28,225.23,225.23,225.23,225.23,0.0,38.987,0.00,5.6296,74.974,196.34,107.53,0.0,0.0,107.53,0.0,0.0,107.53,500.08,0.0,461.09,38.987,339.46,46.410,46.410,0.0,0.0,319.87,0.0,991.0,445.19,206.67,113.19,872.24,938.13,59.633,8.945,869.55,62.814,59.953,4.0659,55.887,0.0,571.60,38.056,1.6263,111.77,420.14,731.67,128.97,602.70,49.677,0.0,49.677,773.67,1449.9,22.581,23.020,4.3911,18.629,2208.2,0.9758,129.46,668.58,1409.2,73.58,1.1384,72.446,1384.3,3.578,189.74,0.0,1191.0,84.677,70.997,1.1384,69.859,100.00,1736.7,1544.0,90.42,0.6505,163.67,1289.2,3.578,3.578,945.7,1.6263,944.1
573,30Jun1968,0.000,971.0,297.30,0.0,25.000,6719,0.00,0.00,0.00,0.00,0.00,296.42,296.42,296.42,296.42,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.42,296.42,0.0,0.00,296.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.0,0.00,3306,1169.0,8129,8129,3306,8129,818.44,210.91,623.82,296.42,1653.2,3291.3,1653.2,3291.3,0.0,1653.2,3291.3,3291.3,1653.2,0.0,1653.2,0.0,0.0,0.0,0.0,1653.2,0.0,0.0,0.0,0.0,0.0,1653.2,4837.5,300.00,1353.2,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4837.5,1653.2,0.0,1653.2,4837.5,0.0,0.0,0.0,0.0,0.0,1653.2,4837.5,0.0,1653.2,4837.5,1653.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,230.79,296.42,296.42,296.42,296.42,0.0,41.859,0.00,5.7608,80.499,288.25,112.24,0.0,0.0,112.24,0.0,0.0,112.24,633.48,0.0,591.63,41.859,498.36,45.362,45.362,0.0,0.0,421.56,0.0,986.4,403.04,303.42,118.14,848.53,954.00,61.620,14.285,878.09,63.537,58.804,3.1931,55.611,0.0,596.96,60.332,2.5208,124.06,410.06,768.97,102.68,666.29,66.306,0.0,66.306,818.28,1603.8,23.333,22.779,3.5292,19.250,2490.5,1.1764,158.64,682.31,1648.4,99.23,0.8403,98.389,1604.5,18.822,228.76,0.0,1356.9,90.000,76.099,1.8486,74.250,100.00,2013.4,1781.7,148.56,1.0083,162.94,1469.2,18.822,18.822,1287.6,2.6889,1284.9
574,31Jul1968,0.000,1029.5,301.53,0.0,25.000,6500,320.00,320.00,320.00,320.00,320.00,454.54,454.54,454.54,454.54,320.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,70.00,70.00,70.00,0.00,0.0,0.000,0.00,70.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.68,134.54,0.0,210.68,0.00,0.00,76.14,76.14,76.14,76.14,76.14,76.14,0,250.00,250.00,250.00,0.00,0.0,250.00,0.00,0.0,0.0,0.0,0.00,11489,1099.9,11230,11230,11254,11254,760.49,220.31,723.43,210.68,4597.6,4597.6,4597.6,4597.6,0.0,4597.6,4597.6,4570.5,4597.6,0.0,4597.6,0.0,0.0,0.0,0.0,4597.6,0.0,0.0,0.0,0.0,0.0,6891.7,6656.8,300.00,6356.8,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6659.4,6656.8,0.0,6656.8,6656.8,0.0,0.0,0.0,0.0,0.0,6656.8,6656.8,0.0,6656.8,6656.8,6891.7,0.0,0.0,0.0,0.0,0.0,0.0,234.9,0.0,234.9,0.0,234.9,0.00,234.95,269.65,330.68,330.68,330.68,330.68,0.0,45.160,0.00,6.0793,86.847,320.85,114.80,0.0,0.0,114.80,0.0,0.0,114.80,743.77,0.0,698.61,45.160,554.73,36.915,36.915,0.0,0.0,458.57,0.0,989.1,429.20,337.74,120.84,875.24,979.00,59.633,12.685,906.69,68.817,63.280,3.2527,60.027,0.0,621.16,53.507,2.2769,126.26,439.11,860.83,103.27,757.56,66.237,0.0,66.237,929.34,1834.0,25.090,24.277,3.5780,20.699,2791.6,1.1384,147.67,718.25,1924.5,100.17,0.8132,99.355,1659.1,45.000,229.73,0.0,1384.3,91.935,77.798,1.9516,75.847,100.00,2059.5,1826.8,156.94,1.1384,169.66,1499.1,45.000,45.000,1296.3,2.9274,1293.4
575,31Aug1968,0.000,501.6,167.35,0.0,25.000,4000,320.00,320.00,320.00,320.00,320.00,189.10,189.10,189.10,189.10,320.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,70.00,70.00,0.00,0.00,0.0,0.000,0.00,70.00,0.0,0.0,0.0,70.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.10,0.00,0.0,69.10,0.00,0.00,69.10,200.00,200.00,200.00,200.00,200.00,0,250.00,250.00,189.10,0.00,0.0,250.00,0.00,0.0,0.0,0.0,60.90,11530,396.3,11280,11280,11280,11280,165.09,94.42,315.13,69.10,4600.0,4600.0,4600.0,4600.0,0.0,4600.0,4600.0,4600.0,4600.0,0.0,4600.0,0.0,0.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0,0.0,6929.9,6680.0,300.00,6380.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6680.0,6680.0,0.0,6680.0,6680.0,0.0,0.0,0.0,0.0,0.0,6680.0,6680.0,0.0,6680.0,6680.0,6929.9,0.0,0.0,0.0,0.0,0.0,0.0,249.9,0.0,249.9,0.0,249.9,0.00,249.95,152.53,334.02,334.02,334.02,334.02,0.0,36.703,0.00,5.0524,70.583,221.48,115.88,0.0,0.0,115.88,0.0,0.0,115.88,577.63,0.0,540.93,36.703,382.93,37.580,37.580,0.0,0.0,355.11,0.0,902.7,398.65,233.14,121.98,788.79,856.10,59.633,13.499,782.97,45.591,49.323,5.8548,43.468,0.0,529.02,56.922,2.4395,99.35,370.31,799.58,186.22,613.36,45.538,0.0,45.538,791.48,1558.3,20.072,22.902,6.3427,16.559,2380.9,1.3011,163.61,573.36,1642.6,69.93,1.6263,68.306,1362.9,45.000,200.71,0.0,1117.2,70.161,59.835,1.9516,57.883,100.00,1711.0,1507.4,155.48,0.9758,141.71,1209.2,45.000,45.000,1042.7,2.7648,1039.9
576,30Sep1968,0.000,398.8,154.10,0.0,0.000,3000,193.34,193.34,193.34,193.34,193.34,136.41,136.41,136.41,136.41,193.34,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,56.92,56.92,56.92,56.92,56.92,0,193.34,193.34,136.41,0.00,0.0,193.34,0.00,0.0,0.0,0.0,56.92,10995,395.2,10832,10832,10832,10832,285.61,77.06,229.61,0.00,4152.2,4152.2,4152.2,4152.2,0.0,4152.2,4152.2,4152.2,4152.2,0.0,4152.2,0.0,0.0,0.0,0.0,4152.2,0.0,0.0,0.0,0.0,0.0,6842.5,6680.0,300.00,6380.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6680.0,6680.0,0.0,6680.0,6680.0,0.0,0.0,0.0,0.0,0.0,6680.0,6680.0,0.0,6680.0,6680.0,6842.5,0.0,0.0,0.0,0.0,0.0,0.0,162.5,0.0,162.5,0.0,162.5,0.00,162.47,163.24,293.88,293.88,293.88,293.88,0.0,20.951,0.00,3.8127,40.291,92.78,117.03,0.0,0.0,117.03,0.0,0.0,117.03,313.51,0.0,292.56,20.951,160.42,37.605,37.605,0.0,0.0,220.85,0.0,597.1,325.72,97.67,123.18,526.41,566.27,61.620,10.083,494.56,28.611,32.007,4.2014,27.806,0.0,401.64,42.854,1.8486,68.44,288.50,547.34,131.08,416.26,29.944,0.0,29.944,571.96,861.8,12.963,15.232,4.5375,10.694,1422.1,1.1764,152.26,344.36,924.3,37.54,1.1764,36.361,670.1,17.982,104.97,0.0,547.2,40.000,35.353,2.3528,33.000,100.00,960.5,852.5,178.31,1.1764,82.50,590.5,17.982,17.982,444.6,3.1931,441.4
577,31Oct1968,0.000,267.6,112.13,0.0,0.000,4000,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,101.79,101.79,101.79,0.00,0.0,101.79,0.00,0.0,0.0,0.0,0.00,7456,239.5,6604,6604,6604,6604,240.33,51.77,154.59,0.00,3031.8,3031.8,3031.8,3031.8,0.0,3031.8,3031.8,3031.8,3031.8,0.0,3031.8,0.0,0.0,0.0,0.0,3031.8,0.0,0.0,0.0,0.0,0.0,4424.5,3572.1,300.00,3272.1,852.4,852.4,0.0,0.0,0.0000,0.0,0.0,0.0,852.4,852.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.4,0.0,3572.1,3572.1,0.0,3572.1,3572.1,0.0,0.0,0.0,0.0,0.0,3572.1,3572.1,0.0,3572.1,3572.1,4424.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,35.41,253.42,253.42,253.42,253.42,0.0,5.497,0.00,2.4602,10.571,19.16,110.78,0.0,0.0,110.78,0.0,0.0,110.78,85.36,0.0,79.86,5.497,33.12,36.440,36.440,0.0,0.0,136.77,0.0,159.8,138.63,20.16,116.61,260.52,276.87,59.633,8.132,209.10,1.864,6.742,2.6022,4.140,0.0,168.58,34.641,1.4637,18.63,113.84,320.23,76.28,243.95,8.280,0.0,8.280,363.46,416.8,2.509,4.835,2.7648,2.070,820.5,1.1384,147.51,53.82,618.0,11.00,0.6505,10.349,116.3,9.108,0.00,0.0,107.2,4.839,5.456,1.4637,3.992,58.79,245.9,243.0,113.03,0.8132,15.97,113.2,9.108,9.108,123.9,2.1142,121.8
578,30Nov1968,31.842,165.8,35.46,0.0,0.000,4500,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72,90.72,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.000,0.00,0.00,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,90.72,90.72,90.72,0.00,0.0,90.72,0.00,0.0,0.0,0.0,0.00,8895,140.5,8895,8895,8895,8895,88.73,28.75,93.62,0.00,3501.6,3501.6,3501.6,3501.6,0.0,3501.6,3501.6,3501.6,3501.6,0.0,3501.6,0.0,0.0,0.0,0.0,3501.6,0.0,0.0,0.0,0.0,0.0,5393.2,5393.2,300.00,5093.2,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5393.2,5393.2,0.0,5393.2,5393.2,0.0,0.0,0.0,0.0,0.0,5393.2,5393.2,0.0,5393.2,5393.2,5393.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,188.44,188.44,188.44,188.44,0.0,0.175,0.00,3.3892,0.336,0.00,97.87,0.0,0.0,97.87,0.0,0.0,97.87,10.17,0.0,10.00,0.175,0.00,39.324,39.324,0.0,0.0,103.02,0.0,123.9,0.00,0.00,103.02,61.62,67.50,61.620,5.882,0.00,0.000,0.000,0.0000,0.000,0.0,25.71,24.704,1.0083,0.00,0.00,45.54,45.54,0.00,0.000,0.0,0.000,91.13,17.0,0.000,1.513,1.5125,0.000,127.9,1.0083,126.88,0.00,0.0,0.34,0.3361,0.000,13.3,13.276,0.00,0.0,0.0,0.000,1.344,1.3444,0.000,0.00,111.9,111.9,111.25,0.6722,0.00,0.0,13.276,13.276,2.0,2.0167,0.0
