A,,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM,CALSIM
252,30Sep1941,0.0,290.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.63,0.0,290.63,290.63,0.0,168.0,0.0,165.4,0.0,0.0,0.0,0.0,0.0,14817,5.1,5.1,491,313.51,46.8,0.0,0.0,0.0,117.03,37.605,1652,172.9,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,633.5,474.5,474.5,474.5,121.8,468.86,664.98,45.039,250,546,546,546,1544.8,45.50,518,473,483,489,489,489,17.982,473.3,288.6,0.0,343.08,328.44,0,24.9,0.0,34,166.80,0.00,0.0,952.9,13,9959,14817,0.0,0.0,0.0,14817,0.00,0.00,0.0,12064,140,0.00,38,37.9,0,0.0,0.00,0.0,0.0,0.0,0.0,37.9,375.9,1216.7,0.0,37.9,375.95,24.9,0.0,24.9,59,673,673,673,9.618,981,981,981,1621,1621,1621,2062,2062,2062,2625,2625,2625,2584,2584,2584,2584,2584,2584,12064,0.0,7200.0,3364,1500.0,0.00,0.00,0.0,9227,4400.0,125.84,4156.1,4137.4,3335.2,2607.2,2558.2,2476.6,2217.8,1688.1,1688.1,1688.1,228.01,526.41,1460.8,4605,6432.4,6030.0,6021.8,6006.9,5881.1,5641.4,5641.4,5641.4,5690.5,402.32,1684,362.65,351.40,351.40,254.96,184.00,1.1576,125.8,5690.5,5690.5,5690.5,5669.6,5669.6,5664.6,5657.1,5654.8,5651.7,5651.7,0.0000,728.0,700.0,697.4,653.7,617.8,519.5,509.3,253.6,223.2,124.95,112.34,48.623,8.571
253,31Oct1941,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.0,122.0,81.0,0.0,0.0,129.7,0.0,0.0,0.0,8492,11.5,11.5,189,81.36,17.1,0.0,0.0,0.0,110.78,36.440,2500,177.2,796.8,796.8,796.8,796.8,796.8,796.8,796.8,796.8,796.8,395.4,1030.5,1030.5,1030.5,0.0,235.06,432.44,39.130,397,686,686,686,947.5,13.33,589,647,650,709,709,506,9.108,130.6,38.3,0.0,63.65,72.18,0,73.1,71.6,16,38.28,0.00,0.0,121.9,80,6516,8492,0.0,0.0,0.0,8492,0.00,0.00,0.0,5490,191,0.00,86,86.1,0,0.0,0.00,0.0,0.0,0.0,0.0,86.1,329.6,857.5,0.0,86.1,329.59,73.1,0.0,73.1,89,324,324,324,5.525,951,951,748,1733,1733,1529,2130,2130,1927,3225,3225,3225,3214,3214,3214,3010,3010,3214,5490,0.0,5490.1,0,0.0,0.00,0.00,0.0,3200,3746.1,0.00,3640.4,3628.9,2702.8,2166.6,2142.0,2096.9,1937.5,1259.1,1259.1,1259.1,144.79,330.22,1318.8,1750,2393.4,2168.6,2164.9,2155.1,2155.1,2155.1,4921.4,4921.4,4946.0,224.80,1177,170.39,170.39,327.20,252.67,184.00,0.7658,0.0,4946.0,4946.0,4946.0,4932.2,4932.2,4928.9,4923.9,4922.4,4920.3,4920.3,0.0000,536.2,515.0,513.5,480.4,460.9,386.7,380.4,187.2,168.6,94.31,86.58,38.441,5.253
254,30Nov1941,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.0,28.0,14.0,0.0,0.0,249.6,0.0,0.0,0.0,10060,47.4,47.4,315,10.17,381.2,380.9,380.9,380.9,97.87,39.324,2630,363.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,156.1,587.6,587.6,587.6,0.0,95.68,101.56,16.469,300,574,574,574,244.2,3.00,270,351,351,447,447,447,13.276,12.0,10.1,0.0,7.23,2.40,0,419.7,312.5,34,10.11,0.00,0.0,44.9,313,4460,8638,0.0,0.0,0.0,8638,0.00,0.00,0.0,4395,344,0.00,232,232.1,0,0.0,0.00,0.0,0.0,0.0,0.0,232.1,168.3,356.6,0.0,232.1,168.28,219.1,0.0,419.7,453,897,897,897,1.838,1328,1328,1328,1929,1929,1929,2266,2266,2266,2885,2885,2885,2885,2885,2885,2885,2885,2885,4395,0.0,4395.2,0,0.0,0.00,0.00,0.0,1700,4237.8,346.10,4208.4,4200.0,1545.7,1066.4,1028.3,1005.0,950.9,541.9,541.9,541.9,219.85,150.23,581.0,3612,3263.0,3069.5,3066.9,3059.0,2617.9,2617.9,6365.2,6365.2,6403.3,193.49,566,181.86,181.86,264.29,211.91,154.77,0.6097,441.1,6403.3,6403.3,6403.3,6392.3,6392.3,6389.7,6385.7,6384.5,6382.9,6382.9,0.0000,479.3,459.2,458.0,426.7,416.9,346.5,341.9,158.7,145.1,74.69,69.02,23.375,3.857
255,31Dec1941,0.0,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08,0.0,16.08,16.08,0.0,98.0,65.0,0.0,0.0,1334.2,0.0,0.0,0.0,11822,566.4,566.4,1176,10.00,271.8,271.8,271.8,271.8,85.44,37.343,3080,188.4,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,63.7,383.0,383.0,383.0,0.0,18.38,57.74,0.000,1108,1449,1449,1449,100.8,0.59,1857,1935,1935,2021,2021,2021,18.215,1.8,3.4,0.0,3.58,0.16,0,137.8,139.6,585,3.39,0.00,0.0,21.8,140,11922,11822,0.0,0.0,0.0,11822,0.00,0.00,0.0,2439,230,0.00,123,123.2,0,0.0,0.00,0.0,0.0,0.0,0.0,123.2,74.6,158.1,0.0,123.2,74.61,110.2,0.0,137.8,723,1087,1087,1087,2.166,3110,3110,3110,4559,4559,4559,5057,5057,5057,5466,5466,5466,5466,5466,5466,5466,5466,5466,2439,0.0,2438.9,0,0.0,0.00,0.00,0.0,900,4215.8,376.72,4208.6,4200.0,1104.5,347.1,310.2,287.6,264.9,94.6,94.6,94.6,212.92,59.63,402.9,6510,5090.7,4856.9,4856.1,4850.5,4473.8,4173.6,4173.6,4173.6,4210.5,233.73,1213,233.59,233.44,233.44,182.47,149.62,0.4340,376.7,4210.5,4210.5,4210.5,4202.7,4202.7,4200.8,4198.0,4197.1,4196.0,4196.0,0.0000,757.4,724.2,723.0,671.4,662.1,546.1,541.4,239.3,225.3,109.21,103.40,28.139,3.945
256,31Jan1942,0.0,36.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.49,0.0,36.49,36.49,0.0,122.0,122.0,0.0,0.0,2360.0,0.0,0.0,0.0,19439,1835.6,1835.6,3191,10.00,975.5,975.5,975.5,975.5,72.15,36.440,4784,165.0,232.3,232.3,232.3,232.3,232.3,232.3,232.3,232.3,232.3,63.9,323.3,323.3,323.3,158.2,18.54,60.34,0.000,2290,2839,2839,2839,88.6,0.59,1945,2188,2188,2175,2175,2175,10.083,1.5,161.7,159.0,3.58,0.16,0,363.0,119.6,618,0.00,3.43,0.0,22.1,120,19589,19439,0.0,0.0,0.0,19439,0.00,0.00,0.0,14704,349,0.00,236,143.3,93,0.0,0.00,0.0,0.0,0.0,93.1,143.3,125.1,144.0,0.0,209.4,58.94,196.4,0.0,363.0,981,1234,1234,1234,2.304,3411,3411,3411,6251,6251,6251,6993,6993,6993,7356,7356,7356,7356,7356,7356,7356,7356,7356,14704,0.0,7200.0,6004,1500.0,0.00,0.00,0.0,13610,4220.8,372.31,4211.1,4200.0,1402.8,125.9,125.9,92.1,69.3,0.0,0.0,0.0,141.16,59.63,406.7,11010,5274.9,5212.5,5211.3,5206.0,4833.7,2013.0,2013.0,2013.0,2013.0,62.38,2505,53.61,53.61,54.09,46.41,25.29,0.4084,372.3,2013.0,2013.0,2013.0,2005.6,2005.6,2003.9,2001.2,2000.4,1999.3,1999.3,0.0000,1276.9,1219.1,1217.6,1127.6,1113.8,911.5,905.5,379.1,361.0,158.77,151.28,20.140,5.096
257,28Feb1942,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,0.0,8.12,8.12,0.0,1080.0,1621.0,0.0,344.5,0.0,0.0,0.0,0.0,30876,2414.2,2414.2,3665,10.09,713.2,713.0,713.0,713.0,72.53,41.186,5133,184.7,235.7,235.7,235.7,235.7,235.7,235.7,235.7,235.7,235.7,71.6,574.4,574.4,574.4,222.1,24.49,54.02,0.000,2842,3520,3520,3520,93.3,0.65,1499,1756,1756,1810,1810,1810,11.164,1.4,236.8,196.8,4.68,0.18,0,430.2,145.3,756,0.00,14.62,0.0,29.3,145,31026,30876,0.0,0.0,0.0,30876,0.00,0.00,0.0,22164,667,0.00,539,141.7,397,291.8,0.00,291.8,291.8,291.8,105.0,141.7,180.7,348.6,0.0,213.2,109.23,200.2,0.0,430.2,1186,1680,1680,1680,6.419,3496,3496,3496,7017,7017,7017,7896,7896,7896,8517,8517,8517,8512,8512,8512,8512,8512,8512,22164,0.0,7200.0,13464,1500.0,0.00,0.00,0.0,21527,4237.3,353.00,4218.2,4200.0,1733.3,219.4,219.4,90.9,27.9,0.0,0.0,0.0,64.36,66.02,430.3,11480,5640.5,5543.0,5541.0,5534.6,5181.6,1881.7,1881.7,1881.7,1881.7,97.47,3084,57.53,57.11,57.11,49.45,26.99,0.4936,353.0,1881.7,1881.7,1881.7,1872.8,1872.8,1870.7,1867.5,1866.5,1865.2,1865.2,0.0000,1513.9,1447.9,1445.4,1342.5,1290.2,1059.0,1049.0,447.3,417.7,186.48,174.18,24.275,8.360
258,31Mar1942,0.0,113.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.78,0.0,113.78,113.78,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3250,834.9,834.9,1062,13.30,148.0,135.2,135.2,135.2,81.11,39.480,4885,65.1,1648.4,1648.4,1648.4,1648.4,1648.4,1648.4,1648.4,1648.4,1648.4,133.6,1929.8,1929.8,1929.8,30.1,99.93,241.69,23.907,3379,3685,3685,3685,769.9,5.41,320,589,591,518,518,518,31.063,275.2,76.0,0.0,138.89,159.84,0,733.6,16.3,732,45.91,0.00,0.0,98.4,32,3250,3250,0.0,0.0,0.0,3250,0.00,0.00,0.0,3510,886,0.00,747,746.6,0,0.0,0.00,0.0,0.0,0.0,0.0,746.6,211.4,799.8,0.0,746.6,211.38,733.6,0.0,733.6,1465,1798,1798,1798,5.859,2262,2262,2262,5988,5988,5988,7144,7144,7144,9154,9154,9154,9137,9137,9137,9137,9137,9137,3510,0.0,3509.9,0,0.0,0.00,0.00,0.0,2846,4163.7,0.00,4099.6,4082.8,2515.8,1392.8,1392.8,1323.4,1141.3,1117.6,1117.6,1117.6,229.49,71.60,1996.1,3480,5897.2,5656.4,5652.2,5645.7,5645.7,2373.0,2373.0,2373.0,2373.0,240.83,4308,217.83,52.62,52.62,48.76,26.45,0.5093,0.0,2373.0,2373.0,2373.0,2363.8,2363.8,2361.6,2358.3,2357.3,2355.9,2355.9,0.0000,1123.0,1074.2,1071.9,995.9,967.0,796.4,787.2,342.9,315.6,144.89,133.53,22.854,7.722
259,30Apr1942,0.0,151.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.54,0.0,151.54,151.54,0.0,252.0,168.0,0.0,0.0,524.1,0.0,0.0,0.0,3250,1338.5,1338.5,1626,35.54,36.2,15.6,15.6,15.6,91.96,46.410,6140,67.2,1633.4,1633.4,2442.9,925.0,2442.9,925.0,925.0,2442.9,925.0,182.4,1769.2,2578.7,1060.8,41.1,147.65,207.28,36.804,4391,4880,4880,4880,526.3,18.96,458,863,869,447,447,447,6.554,452.7,271.3,0.0,275.32,282.90,0,2836.6,16.8,672,230.22,0.00,0.0,502.2,32,3250,3250,0.0,0.0,0.0,3250,0.00,0.00,0.0,10748,3100,0.00,2850,2849.6,0,0.0,0.00,0.0,0.0,0.0,0.0,2849.6,234.6,848.1,0.0,2849.6,234.60,2836.6,0.0,2836.6,3509,3671,2856,4384,8.257,4038,3223,4751,9009,8194,9723,9912,9097,10626,11771,11765,11776,11732,11727,11737,11737,11737,11732,10748,0.0,7200.0,2048,1500.0,0.00,0.00,0.0,9396,1380.4,0.00,1063.6,1040.3,1040.3,1646.1,1646.1,1553.6,1365.4,1257.6,1257.6,1257.6,183.52,92.46,2075.7,5709,1466.5,1262.1,1256.2,1247.2,1247.2,1247.2,3179.8,3179.8,3179.8,204.44,4872,155.23,64.33,64.33,60.76,28.31,0.7020,0.0,3179.8,3179.8,3179.8,3167.1,3167.1,3164.1,3159.5,3158.1,3156.3,3156.3,0.0000,1461.3,1398.3,1395.2,1297.1,1255.9,1035.7,1022.9,449.7,411.7,191.47,175.71,32.896,10.716
260,31May1942,0.0,205.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.89,0.0,205.89,205.89,0.0,228.0,341.0,0.0,0.0,151.2,0.0,0.0,0.0,10224,1258.5,1258.5,3152,252.58,81.5,0.0,0.0,0.0,107.53,46.410,5326,65.1,1958.1,1958.1,1725.0,2206.7,1725.0,2206.7,2206.7,1725.0,2206.7,801.5,2103.8,1870.7,2352.4,93.3,543.41,669.01,42.652,3520,4098,4098,4098,1659.6,49.05,1756,2269,2281,1584,1584,1584,3.578,698.3,399.6,0.0,499.14,459.40,0,350.6,16.3,472,306.36,0.00,0.0,1322.8,34,10452,10224,0.0,0.0,0.0,10224,0.00,0.00,0.0,7387,483,0.00,364,363.6,0,0.0,0.00,0.0,0.0,0.0,0.0,363.6,318.3,1139.0,0.0,363.6,318.32,350.6,0.0,350.6,822,1073,1073,1073,11.377,2476,2476,2476,6664,6664,6664,8034,8034,8034,10276,10043,10524,10221,9988,10469,10469,10469,10221,7387,0.0,7200.0,0,186.7,0.00,0.00,0.0,4688,1153.5,0.00,690.4,657.3,657.3,1959.6,1920.9,1784.0,1533.6,1298.3,1298.3,1298.3,155.84,670.57,3269.5,5740,1277.6,967.8,960.5,947.5,947.5,947.5,4116.1,4116.1,4154.7,309.79,5112,234.75,223.90,223.90,195.46,143.20,1.0097,0.0,4154.7,4154.7,4154.7,4136.6,4136.6,4132.2,4125.6,4123.6,4120.9,4120.9,0.0000,2104.1,2013.3,2008.8,1867.3,1806.4,1488.5,1470.5,643.2,589.4,271.52,249.16,43.070,15.206
261,30Jun1942,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.0,168.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,8882,547.5,547.5,2278,608.73,87.0,0.0,0.0,0.0,112.24,45.362,4770,139.1,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1012.8,1300.6,1300.6,1300.6,173.7,655.95,878.21,80.370,1680,2762,2762,2762,2591.2,108.13,2664,3125,3144,2701,2701,2701,18.822,1274.5,582.5,0.0,783.66,730.46,0,350.9,0.0,269,408.82,0.00,0.0,1839.8,16,9032,8882,0.0,0.0,0.0,8882,0.00,0.00,0.0,7409,483,0.00,364,363.9,0,0.0,0.00,0.0,0.0,0.0,0.0,363.9,430.4,1549.3,0.0,363.9,430.40,350.9,0.0,350.9,620,899,899,899,14.964,3318,3318,3318,6118,6118,6118,6792,6792,6792,8222,8222,8222,8166,8166,8166,8166,8166,8166,7409,0.0,7200.0,0,209.3,0.00,0.00,0.0,3580,3782.2,0.00,3214.1,3162.5,3162.5,1913.6,1897.3,1705.6,1364.5,1101.2,1101.2,1101.2,156.74,848.53,2968.5,4680,3935.0,3573.2,3561.9,3545.6,3545.6,3545.6,5169.3,5169.3,5185.7,361.74,4092,282.83,267.31,267.31,193.53,136.29,1.2639,0.0,5185.7,5185.7,5185.7,5162.9,5162.9,5157.4,5149.2,5146.7,5143.3,5143.3,0.0000,3823.1,3654.6,3647.6,3385.1,3300.7,2711.1,2682.9,1148.1,1064.1,474.40,439.53,57.170,23.713
262,31Jul1942,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.0,197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12210,63.4,63.4,675,743.77,93.3,0.0,0.0,0.0,114.80,36.915,3473,134.6,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,1035.9,787.6,787.6,787.6,267.9,678.24,966.55,80.287,1928,2716,2716,2716,2900.5,109.06,1119,1209,1228,1179,1179,1179,45.000,1348.7,654.0,0.0,870.29,786.90,0,6.7,0.0,114,386.12,0.00,0.0,1916.1,14,12245,12210,0.0,0.0,0.0,12210,0.00,0.00,0.0,11317,121,0.00,20,19.7,0,0.0,0.00,0.0,0.0,0.0,0.0,19.7,420.2,1683.2,0.0,19.7,420.17,6.7,0.0,6.7,120,368,368,368,18.279,1267,1267,1267,4025,4025,4025,5073,5073,5073,6010,6010,6010,5933,5933,5933,5933,5933,5933,11317,0.0,7200.0,2617,1500.0,0.00,0.00,0.0,7694,4389.7,0.00,3596.8,3539.6,3539.6,3197.2,3197.2,2973.3,2586.3,2540.0,2540.0,2540.0,172.88,875.24,2412.4,3097,7004.9,6673.7,6662.0,6643.9,6643.9,5324.0,5324.0,5324.0,5324.0,331.17,4692,292.84,274.68,274.68,187.47,132.08,1.4093,0.0,5324.0,5324.0,5324.0,5298.6,5298.6,5292.5,5283.3,5280.5,5276.7,5276.7,0.0000,4474.0,4276.5,4268.8,3961.1,3861.1,3169.9,3138.7,1339.8,1246.8,555.68,517.05,68.908,26.265
263,31Aug1942,0.0,300.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.38,0.0,300.38,300.38,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11061,9.7,9.7,508,579.63,77.1,0.0,0.0,0.0,115.88,37.580,1638,134.6,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,978.1,600.4,600.4,600.4,193.0,630.67,957.57,60.215,250,733,733,733,2499.6,78.97,883,778,793,839,839,839,45.000,1089.3,530.9,0.0,724.79,665.47,0,6.7,0.0,16,337.86,0.00,0.0,1623.5,14,11096,11061,0.0,0.0,0.0,11061,0.00,0.00,0.0,10279,121,0.00,20,19.7,0,0.0,0.00,0.0,0.0,0.0,0.0,19.7,418.2,1655.6,0.0,19.7,418.21,6.7,0.0,6.7,23,248,248,248,16.223,876,876,876,1691,1691,1691,2143,2143,2143,2845,2845,2845,2775,2775,2775,2775,2775,2775,10279,0.0,7200.0,1579,1500.0,0.00,0.00,0.0,7250,4400.0,40.39,3817.0,3769.4,3809.8,3143.6,3143.6,2938.9,2558.6,2448.3,2448.3,2448.3,198.12,837.58,2199.2,1869,7220.4,6892.1,6880.4,6865.5,6825.1,5790.9,5790.9,5790.9,5790.9,328.26,2644,284.95,269.36,269.36,187.23,131.83,1.1630,40.4,5790.9,5790.9,5790.9,5770.0,5770.0,5765.0,5757.4,5755.1,5752.0,5752.0,0.0000,1877.0,1742.3,1735.9,1526.2,1436.4,975.3,949.3,949.3,871.9,400.81,368.67,63.194,21.855
264,30Sep1942,0.0,290.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.63,0.0,290.63,290.63,0.0,168.0,0.0,164.3,0.0,0.0,0.0,0.0,0.0,13622,5.1,5.1,603,309.39,46.8,0.0,0.0,0.0,117.03,37.605,1836,139.1,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,633.5,646.6,646.6,646.6,122.1,468.86,664.98,45.039,250,703,703,703,1544.8,45.50,509,454,464,491,491,491,17.982,472.9,255.1,0.0,331.37,328.44,0,24.9,0.0,0,133.00,0.00,0.0,919.0,13,6604,13622,0.0,0.0,0.0,13622,0.00,0.00,0.0,12050,140,0.00,38,37.9,0,0.0,0.00,0.0,0.0,0.0,0.0,37.9,375.9,1216.7,0.0,37.9,375.95,24.9,0.0,24.9,25,639,639,639,9.904,949,949,949,1747,1747,1747,2174,2174,2174,2909,2909,2909,2870,2870,2870,2870,2870,2870,12050,0.0,7200.0,3350,1500.0,0.00,0.00,0.0,9227,4400.0,115.83,4123.2,4104.5,3437.1,2624.9,2575.9,2483.3,2224.5,1694.8,1694.8,1694.8,228.01,526.41,1572.9,5103,6584.3,6217.6,6210.8,6196.0,6080.1,4566.3,4566.3,4566.3,4615.4,366.71,1684,333.82,322.70,322.70,241.24,184.00,1.1576,115.8,4615.4,4615.4,4615.4,4594.5,4594.5,4589.5,4582.0,4579.7,4576.6,4576.6,0.0000,812.2,780.3,777.8,728.1,687.4,575.9,565.7,275.4,245.1,133.54,120.93,48.623,8.571
265,31Oct1942,0.0,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,0.00,0.0,122.0,81.0,0.0,0.0,0.4,0.0,0.0,0.0,9387,28.3,28.3,207,117.29,17.1,0.0,0.0,0.0,110.78,36.440,2484,63.8,841.9,841.9,841.9,841.9,841.9,841.9,841.9,841.9,841.9,474.4,1122.1,1122.1,1122.1,8.3,260.24,432.44,39.130,397,811,811,811,1001.3,18.35,386,424,429,483,483,280,9.108,216.4,24.8,0.0,114.40,134.06,0,73.1,31.9,16,16.54,0.00,0.0,246.8,40,6372,9387,0.0,0.0,0.0,9387,0.00,0.00,0.0,6093,191,0.00,86,86.1,0,0.0,0.00,0.0,0.0,0.0,0.0,86.1,329.6,857.5,0.0,86.1,329.59,73.1,0.0,73.1,89,324,324,324,5.649,707,707,503,1613,1613,1409,2015,2015,1812,3205,3205,3205,3193,3193,3193,2990,2990,3193,6093,0.0,6093.4,0,0.0,0.00,0.00,0.0,3200,4331.5,224.82,4211.4,4200.0,2775.2,2176.4,2151.8,2100.6,1941.2,1262.8,1262.8,1262.8,144.79,409.22,1474.7,1879,3162.0,2972.2,2969.2,2959.4,2734.5,2734.5,3925.8,3925.8,3950.4,189.84,1177,144.73,144.73,300.99,238.04,182.64,0.7658,224.8,3950.4,3950.4,3950.4,3936.6,3936.6,3933.3,3928.3,3926.8,3924.7,3924.7,0.0000,598.8,574.7,573.2,535.6,513.5,429.2,423.0,203.7,185.1,100.80,93.08,38.441,5.253
266,30Nov1942,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,2.38,2.38,0.0,28.0,14.0,0.0,0.0,230.3,0.0,0.0,0.0,10209,406.4,406.4,988,10.17,579.7,579.3,579.3,579.3,97.87,39.324,3006,388.5,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,67.5,482.5,482.5,482.5,0.0,25.71,45.54,0.000,300,641,641,641,127.9,0.41,461,536,536,638,638,638,13.276,2.0,1.5,0.0,7.23,0.34,0,445.1,338.0,101,1.45,0.00,0.0,44.9,338,4584,7741,0.0,0.0,0.0,7741,0.00,0.00,0.0,4275,344,0.00,232,232.1,0,0.0,0.00,0.0,0.0,0.0,0.0,232.1,168.3,356.6,0.0,232.1,168.28,219.1,0.0,445.1,546,989,989,989,1.873,1629,1629,1629,2272,2272,2272,2618,2618,2618,3119,3119,3119,3118,3118,3118,3118,3118,3118,4275,0.0,4274.9,0,0.0,0.00,0.00,0.0,1700,4241.8,339.96,4208.4,4200.0,1608.9,1071.5,1033.3,1006.9,952.8,543.8,543.8,543.8,219.85,61.62,524.4,4883,4433.6,4320.0,4317.8,4310.0,3024.0,3024.0,5609.2,5609.2,5647.3,113.58,408,103.94,103.94,186.58,142.34,96.25,0.6097,1286.0,5647.3,5647.3,5647.3,5636.4,5636.4,5633.7,5629.8,5628.6,5626.9,5626.9,0.0000,537.4,514.6,513.4,477.9,466.8,386.9,382.3,174.4,160.7,80.84,75.17,23.375,3.857
267,31Dec1942,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,2.89,2.89,0.0,98.0,65.0,0.0,0.0,525.6,0.0,0.0,0.0,3250,644.5,644.5,1054,10.00,302.1,302.1,302.1,302.1,85.44,37.343,1732,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,63.7,367.8,367.8,367.8,0.0,18.38,57.74,0.000,350,676,676,676,100.8,0.59,567,651,651,725,725,725,18.215,1.8,0.0,0.0,3.58,0.16,0,110.2,0.0,114,0.00,0.00,0.0,21.8,0,3250,3250,0.0,0.0,0.0,3250,0.00,0.00,0.0,2682,230,0.00,123,123.2,0,0.0,0.00,0.0,0.0,0.0,0.0,123.2,74.6,158.1,0.0,123.2,74.61,110.2,0.0,110.2,224,587,587,587,2.190,1314,1314,1314,1991,1991,1991,2466,2466,2466,2859,2859,2859,2859,2859,2859,2859,2859,2859,2682,0.0,2682.2,0,0.0,0.00,0.00,0.0,900,3933.4,0.00,3925.3,3916.7,1366.7,514.4,477.5,451.9,429.1,258.9,258.9,258.9,212.92,59.63,501.9,2539,3941.9,3779.2,3778.5,3772.9,3772.9,3281.1,3281.1,3281.1,3318.0,162.75,454,162.63,162.54,162.54,119.49,92.99,0.4340,0.0,3318.0,3318.0,3318.0,3310.2,3310.2,3308.3,3305.5,3304.6,3303.4,3303.4,0.0000,852.3,814.6,813.5,754.8,744.4,612.6,607.9,265.1,251.1,119.36,113.56,28.139,3.945
